chr1	181577	268010
chr1	268101	778719
chr1	778861	779121
chr1	779221	827419
chr1	827601	869779
chr1	869961	904659
chr1	904841	959199
chr1	959421	960521
chr1	960614	966924
chr1	967062	1000840
chr1	1001041	1013439
chr1	1013641	1033059
chr1	1033321	1040739
chr1	1040941	1059599
chr1	1059781	1063930
chr1	1064121	1064159
chr1	1064441	1069239
chr1	1069461	1116199
chr1	1116441	1122219
chr1	1122381	1144271
chr1	1144333	1157559
chr1	1157694	1201419
chr1	1201661	1231959
chr1	1232181	1273779
chr1	1273961	1274239
chr1	1274287	1305697
chr1	1305784	1308179
chr1	1308541	1324579
chr1	1324781	1324919
chr1	1325128	1349400
chr1	1349539	1349775
chr1	1349955	1371419
chr1	1371781	1372139
chr1	1372341	1375319
chr1	1375621	1399359
chr1	1399601	1399881
chr1	1400009	1407199
chr1	1407421	1440979
chr1	1441161	1471579
chr1	1471801	1504979
chr1	1505161	1511256
chr1	1511309	1511939
chr1	1512161	1574539
chr1	1574721	1574839
chr1	1575021	1614616
chr1	1614669	1615219
chr1	1615481	1615659
chr1	1615861	1629821
chr1	1630101	1630319
chr1	1630561	1658979
chr1	1659261	1678012
chr1	1678083	1692479
chr1	1692521	1692750
chr1	1692901	1693128
chr1	1693239	1724339
chr1	1724541	1728642
chr1	1728841	1745699
chr1	1745796	1746039
chr1	1746300	1778379
chr1	1778561	1778819
chr1	1779201	1780237
chr1	1780434	1780459
chr1	1780610	1891039
chr1	1891261	1891359
chr1	1891481	1906357
chr1	1906474	1908999
chr1	1909421	1919319
chr1	1919761	1960180
chr1	1960270	2044899
chr1	2045061	2050139
chr1	2050401	2133199
chr1	2133681	2148768
chr1	2149081	2189574
chr1	2189652	2194999
chr1	2195381	2199199
chr1	2199481	2204738
chr1	2204810	2205199
chr1	2205521	2227659
chr1	2227927	2231116
chr1	2231216	2231968
chr1	2232163	2234397
chr1	2234619	2255359
chr1	2256341	2259079
chr1	2259301	2290719
chr1	2290981	2300419
chr1	2300761	2300999
chr1	2301341	2381819
chr1	2382021	2391539
chr1	2391841	2412539
chr1	2412761	2414499
chr1	2414681	2468139
chr1	2468321	2496331
chr1	2496494	2526179
chr1	2526421	2526499
chr1	2526701	2546068
chr1	2546452	2547008
chr1	2547074	2548122
chr1	2548253	2548799
chr1	2549001	2556526
