chr1	268081	586139
chr1	586265	605519
chr1	605654	778659
chr1	778861	827499
chr1	827661	869779
chr1	869961	904679
chr1	904841	921228
chr1	921304	923759
chr1	923961	959239
chr1	959421	960459
chr1	960561	966939
chr1	967101	984246
chr1	984416	1000099
chr1	1000301	1000819
chr1	1000981	1001919
chr1	1002101	1013379
chr1	1013621	1019359
chr1	1019561	1019721
chr1	1019854	1033059
chr1	1033301	1040759
chr1	1041021	1059559
chr1	1059741	1063910
chr1	1064081	1064319
chr1	1064501	1068699
chr1	1068901	1069259
chr1	1069461	1116099
chr1	1116381	1116819
chr1	1117018	1122199
chr1	1122361	1137439
chr1	1137561	1144199
chr1	1144381	1157399
chr1	1157741	1158076
chr1	1158139	1173759
chr1	1173960	1201379
chr1	1201661	1208122
chr1	1208370	1231939
chr1	1232161	1250979
chr1	1251161	1273799
chr1	1273981	1290279
chr1	1290421	1291939
chr1	1292121	1305399
chr1	1305561	1305679
chr1	1305861	1307859
chr1	1308061	1308259
chr1	1308721	1324619
chr1	1324821	1337854
chr1	1337960	1349359
chr1	1349541	1349819
chr1	1350021	1371479
chr1	1371741	1372139
chr1	1372301	1375339
chr1	1375601	1399319
chr1	1399581	1407219
chr1	1407421	1435559
chr1	1435741	1440979
chr1	1441161	1471579
chr1	1471801	1505019
chr1	1505181	1511959
chr1	1512181	1540539
chr1	1540741	1574519
chr1	1574701	1574859
chr1	1575021	1575340
chr1	1575440	1615279
chr1	1615521	1615739
chr1	1615901	1628959
chr1	1629041	1629739
chr1	1630101	1630299
chr1	1630561	1658999
chr1	1659281	1665796
chr1	1665955	1677939
chr1	1678141	1678979
chr1	1679141	1692439
chr1	1692601	1692719
chr1	1692881	1693079
chr1	1693241	1724339
chr1	1724561	1745999
chr1	1746161	1746379
chr1	1746521	1778379
chr1	1778621	1778779
chr1	1779021	1780220
chr1	1780511	1858767
chr1	1858895	1891019
chr1	1891261	1891379
chr1	1891581	1906355
chr1	1906485	1909139
chr1	1909361	1919359
chr1	1919621	1944079
chr1	1944241	1960139
chr1	1960281	2044899
chr1	2045061	2050179
chr1	2050421	2050579
chr1	2050681	2091719
chr1	2091881	2133239
chr1	2133661	2148803
chr1	2148921	2189539
chr1	2189701	2194699
chr1	2194921	2194999
chr1	2195161	2195259
chr1	2195461	2199219
chr1	2199441	2205139
chr1	2205341	2227659
chr1	2228021	2231074
chr1	2231220	2231979
chr1	2232161	2234422
chr1	2234631	2255439
chr1	2255781	2255799
chr1	2256341	2259099
chr1	2259281	2290679
chr1	2290961	2300439
chr1	2300721	2301019
chr1	2301281	2311579
chr1	2311741	2315179
chr1	2315361	2381839
chr1	2381981	2391659
chr1	2391841	2412539
chr1	2412761	2414479
chr1	2414641	2467393
chr1	2467459	2468119
chr1	2468301	2526199
chr1	2526401	2526499
chr1	2526701	2539509
chr1	2539571	2543585
chr1	2543749	2546219
chr1	2546461	2546959
chr1	2547161	2548079
chr1	2548261	2548779
chr1	2549001	2554979
chr1	2555108	2555656
chr1	2555823	2556036
chr1	2556140	2556419
chr1	2556661	2578339
chr1	2578561	2584143
chr1	2584321	2585539
chr1	2585741	2586539
chr1	2586781	2587279
chr1	2587342	2642579
chr1	2642741	2643179
chr1	2643361	2786699
