chr1	10654	181399
chr1	181581	191379
chr1	191475	191799
chr1	191921	267924
chr1	268081	586119
chr1	586265	605499
chr1	605661	778659
chr1	778861	826994
chr1	827021	827499
chr1	827641	844559
chr1	844741	869779
chr1	869961	904659
chr1	904841	905379
chr1	905463	921161
chr1	921321	923779
chr1	923941	959239
chr1	959441	960479
chr1	960641	966939
chr1	967101	976119
chr1	976301	984259
chr1	984421	998647
chr1	999137	999292
chr1	999478	1000079
chr1	1000301	1000799
chr1	1000981	1001919
chr1	1002101	1013379
chr1	1013601	1014361
chr1	1014543	1019359
chr1	1019541	1019679
chr1	1019881	1033059
chr1	1033181	1040739
chr1	1040981	1059204
chr1	1059401	1059579
chr1	1059741	1063919
chr1	1064081	1064179
chr1	1064521	1068679
chr1	1068881	1069259
chr1	1069461	1116199
chr1	1116401	1116799
chr1	1117021	1122199
chr1	1122361	1137359
chr1	1137561	1144159
chr1	1144401	1157379
chr1	1157721	1157959
chr1	1158141	1171879
chr1	1172081	1173759
chr1	1173961	1201041
chr1	1201104	1201399
chr1	1201641	1206530
chr1	1206688	1209003
chr1	1209126	1212879
chr1	1213081	1213139
chr1	1213421	1213576
chr1	1213643	1217139
chr1	1217299	1219412
chr1	1219549	1232039
chr1	1232161	1250979
chr1	1251141	1273799
chr1	1273961	1290283
chr1	1290423	1291959
chr1	1292121	1305411
chr1	1305562	1305659
chr1	1305841	1307999
chr1	1308181	1308339
chr1	1308701	1324619
chr1	1324801	1337868
chr1	1337942	1349339
chr1	1349541	1349839
chr1	1350021	1371479
chr1	1371701	1372139
chr1	1372301	1375239
chr1	1375481	1399319
chr1	1399601	1402136
chr1	1402221	1407219
chr1	1407421	1407659
chr1	1407885	1435519
chr1	1435721	1440979
chr1	1441141	1471579
chr1	1471801	1472175
chr1	1472301	1505019
chr1	1505201	1505379
chr1	1505521	1511959
chr1	1512161	1512459
chr1	1512681	1540559
chr1	1540741	1574539
chr1	1574721	1574859
chr1	1575001	1599559
chr1	1599901	1607153
chr1	1607239	1614339
chr1	1614621	1615279
chr1	1615521	1615739
chr1	1615901	1616119
chr1	1616301	1628859
chr1	1629221	1629779
chr1	1630041	1630319
chr1	1630561	1631179
chr1	1631248	1631379
chr1	1631702	1659079
chr1	1659301	1665779
chr1	1665961	1677879
chr1	1678121	1692439
chr1	1692601	1692719
chr1	1692881	1693079
chr1	1693241	1724339
chr1	1724541	1746379
chr1	1746541	1778379
chr1	1778581	1778799
chr1	1779161	1780239
chr1	1780621	1796568
chr1	1796720	1858703
chr1	1858856	1889879
chr1	1890621	1891039
chr1	1891261	1891379
chr1	1891581	1891919
chr1	1892141	1892348
chr1	1892497	1906339
chr1	1906501	1909079
chr1	1909381	1919359
chr1	1919701	1944059
chr1	1944221	1960139
chr1	1960281	2019254
chr1	2019389	2025779
chr1	2025961	2044899
chr1	2045061	2046579
chr1	2046741	2050299
chr1	2050421	2091739
chr1	2091881	2115398
chr1	2115461	2132329
chr1	2132521	2133239
chr1	2133661	2134001
chr1	2134077	2139885
chr1	2139949	2146359
chr1	2146541	2148739
chr1	2149001	2153019
chr1	2153201	2174415
chr1	2174528	2189539
chr1	2189701	2194719
chr1	2194921	2194999
chr1	2195161	2195259
chr1	2195441	2199239
chr1	2199441	2205139
chr1	2205341	2212639
chr1	2212961	2227619
chr1	2228001	2229199
chr1	2229402	2231039
chr1	2231281	2231979
chr1	2232181	2234419
chr1	2234661	2237279
chr1	2237441	2255453
chr1	2255701	2255779
chr1	2256201	2259099
chr1	2259281	2290699
chr1	2291001	2300439
chr1	2300721	2301039
chr1	2301281	2311579
chr1	2311741	2315159
chr1	2315361	2381839
chr1	2382001	2391539
chr1	2391841	2412539
chr1	2412761	2413259
chr1	2413419	2414479
chr1	2414661	2415839
chr1	2416157	2416559
chr1	2416761	2443959
chr1	2444141	2467303
chr1	2467466	2468119
chr1	2468301	2523999
chr1	2524171	2526199
chr1	2526381	2526499
chr1	2526681	2543579
chr1	2543761	2546219
chr1	2546461	2546939
chr1	2547161	2548099
chr1	2548261	2548393
chr1	2548551	2548799
chr1	2549001	2554979
chr1	2555141	2555260
chr1	2555367	2555639
chr1	2555861	2555959
chr1	2556221	2556459
chr1	2556681	2562020
chr1	2562169	2578339
chr1	2578601	2584139
chr1	2584321	2585539
chr1	2585761	2586399
chr1	2586801	2587239
chr1	2587431	2642579
chr1	2642741	2643179
chr1	2643341	2786719
chr1	2786901	2801719
chr1	2801881	2822079
chr1	2822241	2840162
chr1	2840221	2840499
chr1	2840681	2894739
chr1	2894921	2922119
chr1	2922301	3012599
chr1	3012741	3033039
chr1	3033441	3424779
chr1	3424961	3453219
chr1	3453401	3454319
chr1	3454521	3454868
chr1	3454945	3483959
chr1	3484141	3491359
chr1	3491521	3518299
chr1	3518461	3530899
chr1	3531161	3531399
chr1	3531641	3565319
chr1	3565501	3597627
chr1	3597746	3611256
chr1	3611441	3611559
chr1	3611781	3619099
chr1	3619261	3623568
chr1	3623740	3624719
chr1	3625021	3650039
chr1	3650221	3695699
chr1	3695861	3724499
chr1	3724661	3747359
chr1	3747541	3772039
chr1	3772361	3772539
chr1	3772741	3776019
