chr1	181561	267924
chr1	268081	586119
chr1	586265	605519
chr1	605661	778659
chr1	778861	827439
chr1	827641	844579
chr1	844801	869779
chr1	869941	904639
chr1	904821	923779
chr1	923961	959219
chr1	959441	960479
chr1	960641	966939
chr1	967101	984264
chr1	984385	1000099
chr1	1000301	1000819
chr1	1001001	1001939
chr1	1002091	1013379
chr1	1013601	1014431
chr1	1014524	1019359
chr1	1019541	1019679
chr1	1019881	1033079
chr1	1033301	1040719
chr1	1041001	1059579
chr1	1059741	1063919
chr1	1064081	1064179
chr1	1064501	1068679
chr1	1068981	1069259
chr1	1069461	1079741
chr1	1079835	1115875
chr1	1115929	1116099
chr1	1116381	1116799
chr1	1117021	1122199
chr1	1122361	1137399
chr1	1137581	1144179
chr1	1144381	1157439
chr1	1157741	1157984
chr1	1158206	1201419
chr1	1201621	1210210
chr1	1210241	1210459
chr1	1210629	1210843
chr1	1211045	1217160
chr1	1217265	1231959
chr1	1232161	1250999
chr1	1251161	1273799
chr1	1273961	1290259
chr1	1290441	1291919
chr1	1292121	1300156
chr1	1300233	1305399
chr1	1305561	1305659
chr1	1305861	1307879
chr1	1308201	1308259
chr1	1308721	1324619
chr1	1324801	1324919
chr1	1325121	1349339
chr1	1349621	1349639
chr1	1349901	1371479
chr1	1371701	1372139
chr1	1372301	1375319
chr1	1375481	1399339
chr1	1399581	1407219
chr1	1407401	1435567
chr1	1435714	1440979
chr1	1441181	1471599
chr1	1471801	1505019
chr1	1505221	1511959
chr1	1512161	1540579
chr1	1540741	1574539
chr1	1574721	1574859
chr1	1575021	1614379
chr1	1614581	1615239
chr1	1615501	1615699
chr1	1615901	1616110
chr1	1616259	1628911
chr1	1629041	1629719
chr1	1630221	1630319
chr1	1630561	1659059
chr1	1659281	1677919
chr1	1678121	1678344
chr1	1678561	1678979
chr1	1679141	1692419
chr1	1692621	1692719
chr1	1692881	1693039
chr1	1693241	1724339
chr1	1724541	1728682
chr1	1728807	1745719
chr1	1745881	1745999
chr1	1746161	1746379
chr1	1746521	1778379
chr1	1778601	1778819
chr1	1779021	1780219
chr1	1780641	1858739
chr1	1858961	1889923
chr1	1890041	1891019
chr1	1891261	1891379
chr1	1891581	1906339
chr1	1906521	1909119
chr1	1909381	1919359
chr1	1919701	1944059
chr1	1944241	1960139
chr1	1960321	2044899
chr1	2045081	2050199
chr1	2050401	2050584
chr1	2050681	2091739
chr1	2091886	2133259
chr1	2133621	2148799
chr1	2149021	2174440
chr1	2174537	2189519
chr1	2189701	2194999
chr1	2195161	2195259
chr1	2195441	2199219
chr1	2199421	2205179
chr1	2205341	2212539
chr1	2212721	2227679
chr1	2228001	2230999
chr1	2231281	2231979
chr1	2232181	2234419
chr1	2234641	2234902
chr1	2235032	2237261
chr1	2237501	2251964
chr1	2252131	2255419
chr1	2255701	2255779
chr1	2256341	2259099
chr1	2259281	2288400
chr1	2288576	2290699
chr1	2290961	2300459
chr1	2300681	2301039
chr1	2301301	2311599
chr1	2311761	2314858
chr1	2314965	2315119
chr1	2315321	2381819
chr1	2382021	2391659
chr1	2391821	2412539
chr1	2412761	2414299
chr1	2414399	2414499
chr1	2414661	2415847
chr1	2415993	2416559
chr1	2416761	2468119
chr1	2468301	2493992
chr1	2494201	2496359
chr1	2496464	2524019
chr1	2524181	2526219
chr1	2526381	2526519
chr1	2526701	2529079
chr1	2529241	2543579
chr1	2543741	2546219
chr1	2546301	2546939
chr1	2547141	2548079
chr1	2548261	2548799
chr1	2549001	2554979
chr1	2555141	2555663
chr1	2555879	2555979
chr1	2556221	2556459
chr1	2556661	2577802
chr1	2577985	2578359
chr1	2578541	2584159
chr1	2584341	2585539
chr1	2585721	2585799
chr1	2586021	2586419
chr1	2586681	2642579
chr1	2642741	2643199
chr1	2643361	2653899
chr1	2654261	2655846
chr1	2656007	2683999
chr1	2684341	2687439
chr1	2687594	2688219
chr1	2688521	2786699
